mews_name,mews_clean,lon,lat,type,loctype,address,north,south,east,west
harley-place,"Harley Place, London",-0.1476285,51.5186083,route,geometric_center,"harley pl, marylebone, london w1g, uk",51.5200011802915,51.5173032197085,-0.146014769708498,-0.148712730291502
harefield-mews,"Harefield Mews, London",-0.0354635,51.4642064,route,geometric_center,"harefield mews, brockley, london se4, uk",51.4655927802915,51.4628948197085,-0.034110519708498,-0.036808480291502
hansard-mews,"Hansard Mews, London",-0.2154879,51.5029755,route,geometric_center,"hansard mews, london, uk",51.5044158302915,51.5017178697085,-0.214120919708498,-0.216818880291502
hanover-terrace-mews,"Hanover Terrace Mews, London",-0.1630505,51.5272473,route,geometric_center,"hanover terrace mews, marylebone, london, uk",51.5287287302915,51.5260307697085,-0.161479069708498,-0.164177030291502
hamilton-close,"Hamilton Close, London",-0.1762985,51.5274854,route,geometric_center,"hamilton cl, london nw8, uk",51.5288741802915,51.5261762197085,-0.174911219708498,-0.177609180291502
hallam-mews,"Hallam Mews, London",-0.1440455,51.5208351,route,geometric_center,"hallam mews, marylebone, london, uk",51.5221001302915,51.5194021697085,-0.142727269708498,-0.145425230291502
halkin-mews,"Halkin Mews, London",-0.156084,51.4993928,route,geometric_center,"halkin mews, belgravia, london sw1x, uk",51.5007214802915,51.4980235197085,-0.154836119708498,-0.157534080291502
grove-mews,"Grove Mews, London",-0.2269705,51.4988217,route,geometric_center,"grove mews, hammersmith, london w6, uk",51.5001855802915,51.4974876197085,-0.225556169708498,-0.228254130291502
grosvenor-gardens-mews-south,"Grosvenor Gardens Mews South, London",-0.1465731,51.4964483,route,geometric_center,"grosvenor gardens mews s, belgravia, london sw1w, uk",51.4977062302915,51.4950082697085,-0.145195719708498,-0.147893680291502
grosvenor-gardens-mews-north,"Grosvenor Gardens Mews North, London",-0.1470787,51.4970478,route,geometric_center,"grosvenor gardens mews n, belgravia, london sw1w, uk",51.4983213302915,51.4956233697085,-0.145727169708498,-0.148425130291502
grosvenor-gardens-mews-east,"Grosvenor Gardens Mews East, London",-0.1459502,51.4978432,route,geometric_center,"grosvenor gardens mews e, westminster, london sw1w, uk",51.4992362302915,51.4965382697085,-0.144560769708498,-0.147258730291502
grosvenor-crescent-mews,"Grosvenor Crescent Mews, London",-0.15394,51.5020578,route,geometric_center,"grosvenor crescent mews, belgravia, london sw1x, uk",51.5031991802915,51.5005012197085,-0.152690169708498,-0.155388130291502
grosvenor-cottages,"Grosvenor Cottages, London",-0.1557862,51.493926,route,geometric_center,"grosvenor cottages, belgravia, london sw1x, uk",51.4952772802915,51.4925793197085,-0.154432319708498,-0.157130280291502
groom-place,"Groom Place, London",-0.150974,51.4993099,route,geometric_center,"groom pl, belgravia, london sw1x, uk",51.5006360302915,51.4979380697085,-0.149576619708498,-0.152274580291502
great-cumberland-mews,"Great Cumberland Mews, London",-0.1606501,51.514879,route,geometric_center,"great cumberland mews, marylebone, london, uk",51.5162059302915,51.5135079697085,-0.159472919708498,-0.162170880291502
grand-parade-mews,"Grand Parade Mews, London",-0.2118427,51.4599242,premise,rooftop,"grand parade mews, upper richmond rd, putney, london sw15 2sp, uk",51.4612664802915,51.4585685197085,-0.210482769708498,-0.213180730291502
grafton-mews,"Grafton Mews, London",-0.1391285,51.5235701,route,geometric_center,"grafton mews, bloomsbury, london w1t, uk",51.5249399302915,51.5222419697085,-0.137903119708498,-0.140601080291502
gower-mews,"Gower Mews, London",-0.1307541,51.5198064,route,geometric_center,"gower mews, bloomsbury, london, uk",51.5212122302915,51.5185142697085,-0.129301719708498,-0.131999680291502
golborne-mews,"Golborne Mews, London",-0.2101828,51.5211841,route,geometric_center,"golborne mews, london w10, uk",51.5225575802915,51.5198596197085,-0.208807269708498,-0.211505230291502
gloucester-place-mews,"Gloucester Place Mews, London",-0.158668,51.5182711,route,geometric_center,"gloucester place mews, marylebone, london w1h, uk",51.5192887802915,51.5165908197085,-0.157192569708498,-0.159890530291502
gloucester-mews-westminster,"Gloucester Mews Westminster, London",-0.179174,51.5147174,route,geometric_center,"gloucester mews, paddington, london w2, uk",51.5160560302915,51.5133580697085,-0.177773669708498,-0.180471630291502
gloucester-mews-wf,"Gloucester Mews Wf, London",-0.179174,51.5147174,route,geometric_center,"gloucester mews, paddington, london w2, uk",51.5160560302915,51.5133580697085,-0.177773669708498,-0.180471630291502
gloucester-gate-mews,"Gloucester Gate Mews, London",-0.1469921,51.5349465,route,geometric_center,"gloucester gate mews, london nw1, uk",51.5360618802915,51.5333639197085,-0.145512219708498,-0.148210180291502
glading-terrace,"Glading Terrace, London",-0.0738665,51.5575268,route,geometric_center,"glading terrace, clapton, london n16, uk",51.5590764302915,51.5563784697085,-0.072499569708498,-0.075197530291502
gaspar-mews,"Gaspar Mews, London",-0.1873603,51.4942373,route,geometric_center,"gaspar mews, kensington, london sw5, uk",51.4955747802915,51.4928768197085,-0.186168019708498,-0.188865980291502
gaspar-close,"Gaspar Close, London",-0.1868121,51.4943462,route,geometric_center,"gaspar cl, kensington, london sw7 4ds, uk",51.4956885302915,51.4929905697085,-0.185619969708498,-0.188317930291502
garden-mews,"Garden Mews, London",-0.1710072,51.5131966,route,geometric_center,"hyde park gardens mews, tyburnia, london w2, uk",51.5145903802915,51.5118924197085,-0.1689049,-0.1723993
fulton-mews,"Fulton Mews, London",-0.1851071,51.5125137,route,geometric_center,"fulton mews, bayswater, london w2, uk",51.5138298302915,51.5111318697085,-0.183462919708498,-0.186160880291502
fullwoods-mews,"Fullwoods Mews, London",-0.085611,51.529817,route,geometric_center,"fullwood's mews, hoxton, london n1, uk",51.5311518802915,51.5284539197085,-0.084457369708498,-0.087155330291502
frederick-close,"Frederick Close, London",-0.2094541,51.3659932,route,geometric_center,"frederick cl, sutton sm1, uk",51.3672018802915,51.3645039197085,-0.208007569708498,-0.210705530291502
frederic-mews,"Frederic Mews, London",-0.1568849,51.5013259,route,geometric_center,"frederic mews, belgravia, london sw1x, uk",51.5026396802915,51.4999417197085,-0.155788419708498,-0.158486380291502
foulden-terrace,"Foulden Terrace, London",-0.0740174,51.5563488,route,geometric_center,"foulden terrace, clapton, london n16, uk",51.5576586802915,51.5549607197085,-0.072588219708498,-0.075286180291502
fosbury-mews,"Fosbury Mews, London",-0.1862037,51.5109333,route,geometric_center,"fosbury mews, bayswater, london w2, uk",51.5121645802915,51.5094666197085,-0.184808319708498,-0.187506280291502
flowers-mews,"Flowers Mews, London",-0.1348147,51.5662904,route,geometric_center,"flowers mews, archway, london n19 3tb, uk",51.5676935802915,51.5649956197085,-0.133431919708498,-0.136129880291502
filmer-mews,"Filmer Mews, London",-0.2080367,51.4784751,route,geometric_center,"filmer rd, fulham, london sw6, uk",51.4809959,51.4763946,-0.206850919708498,-0.209548880291502
farnell-mews,"Farnell Mews, London",-0.191985,51.4899584,route,geometric_center,"farnell mews, earl's court, london sw5, uk",51.4912981302915,51.4886001697085,-0.190631969708498,-0.193329930291502
farm-street,"Farm Street, London",-0.1484325,51.5094194,route,geometric_center,"farm st, mayfair, london, uk",51.5106779802915,51.5079800197085,-0.147032119708498,-0.149730080291502
eton-garages,"Eton Garages, London",-0.1649388,51.5459868,route,geometric_center,"eton garages, belsize park, london nw3, uk",51.5470473802915,51.5443494197085,-0.163839119708498,-0.166537080291502
ernshaw-place,"Ernshaw Place, London",-0.2119914,51.4591107,route,geometric_center,"ernshaw pl, putney, london sw15, uk",51.4604421302915,51.4577441697085,-0.210452969708498,-0.213150930291502
epirus-mews,"Epirus Mews, London",-0.2001775,51.4818142,route,geometric_center,"epirus mews, fulham, london sw6, uk",51.4831770302915,51.4804790697085,-0.198996069708498,-0.201694030291502
ensor-mews,"Ensor Mews, London",-0.1785275,51.4900724,route,geometric_center,"ensor mews, south kensington, london sw7, uk",51.4913404802915,51.4886425197085,-0.177109619708498,-0.179807580291502
ennismore-mews,"Ennismore Mews, London",-0.1690632,51.4996567,route,geometric_center,"ennismore mews, knightsbridge, london sw7, uk",51.5009552802915,51.4982573197085,-0.168024919708498,-0.170722880291502
ennismore-gardens-mews,"Ennismore Gardens Mews, London",-0.1715221,51.4991199,route,geometric_center,"ennismore gardens mews, knightsbridge, london sw7, uk",51.5006286802915,51.4979307197085,-0.169310719708498,-0.172008680291502
elvaston-mews,"Elvaston Mews, London",-0.180386,51.4978872,route,geometric_center,"elvaston mews, south kensington, london sw7, uk",51.4992184802915,51.4965205197085,-0.179501519708498,-0.182199480291502
elm-park-lane,"Elm Park Lane, London",-0.1777145,51.4867853,route,geometric_center,"elm park ln, chelsea, london, uk",51.4881342802915,51.4854363197085,-0.176536819708498,-0.179234780291502
elizabeth-mews,"Elizabeth Mews, London",-0.162144,51.54634,route,geometric_center,"elizabeth mews, belsize park, london nw3, uk",51.5477090802915,51.5450111197085,-0.160736869708498,-0.163434830291502
elgin-mews-south,"Elgin Mews South, London",-0.1852717,51.5297872,route,geometric_center,"elgin mews s, maida vale, london w9, uk",51.5311604802915,51.5284625197085,-0.183876619708498,-0.186574580291502
egerton-gardens-mews,"Egerton Gardens Mews, London",-0.1670718,51.4972375,route,geometric_center,"egerton gardens mews, chelsea, london, uk",51.4984276302915,51.4957296697085,-0.166010569708498,-0.168708530291502
eccleston-square-mews,"Eccleston Square Mews, London",-0.1429477,51.4918169,route,geometric_center,"eccleston square mews, pimlico, london sw1v, uk",51.4931127302915,51.4904147697085,-0.141406269708498,-0.144104230291502
eccleston-mews,"Eccleston Mews, London",-0.1504346,51.4978924,route,geometric_center,"eccleston mews, belgravia, london sw1x, uk",51.4988498802915,51.4961519197085,-0.149772119708498,-0.152470080291502
ebury-mews-east,"Ebury Mews East, London",-0.1486461,51.4952419,route,geometric_center,"ebury mews e, belgravia, london sw1w, uk",51.4966772802915,51.4939793197085,-0.147188219708498,-0.149886180291502
ebury-mews,"Ebury Mews, London",-0.1498403,51.4943772,route,geometric_center,"ebury mews, belgravia, london sw1w, uk",51.4956903302915,51.4929923697085,-0.148509469708498,-0.151207430291502
eaton-terrace-mews,"Eaton Terrace Mews, London",-0.1551907,51.4943496,route,geometric_center,"eaton terrace mews, belgravia, london sw1x, uk",51.4956832302915,51.4929852697085,-0.153889169708498,-0.156587130291502
eaton-row,"Eaton Row, London",-0.1483436,51.4974451,route,geometric_center,"eaton row, belgravia, london sw1w, uk",51.4987713802915,51.4960734197085,-0.146946769708498,-0.149644730291502
eaton-mews-west,"Eaton Mews West, London",-0.1527332,51.494013,route,geometric_center,"eaton mews w, belgravia, london sw1w, uk",51.4954404802915,51.4927425197085,-0.151269519708498,-0.153967480291502
eaton-mews-south,"Eaton Mews South, London",-0.1499016,51.4957873,route,geometric_center,"eaton mews s, belgravia, london sw1w, uk",51.4971272302915,51.4944292697085,-0.148568119708498,-0.151266080291502
eaton-mews-north,"Eaton Mews North, London",-0.1532703,51.496163,route,geometric_center,"eaton mews n, belgravia, london sw1x, uk",51.4974510302915,51.4947530697085,-0.1518984,-0.155013
eastbourne-mews,"Eastbourne Mews, London",-0.1793394,51.516538,route,geometric_center,"eastbourne mews, paddington, london w2, uk",51.5179243302915,51.5152263697085,-0.178084619708498,-0.180782580291502
early-mews,"Early Mews, London",-0.1443917,51.5397939,route,geometric_center,"early mews, camden town, london nw1, uk",51.5411586302915,51.5384606697085,-0.143101069708498,-0.145799030291502
earls-walk,"Earls Walk, London",-0.1981323,51.4970705,route,geometric_center,"earls walk, kensington, london w8, uk",51.4983692802915,51.4956713197085,-0.196922169708498,-0.199620130291502
durweston-court,"Durweston Court, London",-0.1596964,51.5200711,route,geometric_center,"durweston st, marylebone, london w1h, uk",51.5214433302915,51.5187453697085,-0.158491519708498,-0.161189480291502
dunworth-mews,"Dunworth Mews, London",-0.2047566,51.5164478,route,geometric_center,"dunworth mews, notting hill, london w11, uk",51.5178008302915,51.5151028697085,-0.203616519708498,-0.206314480291502
dunstable-mews,"Dunstable Mews, London",-0.1502718,51.5210077,route,geometric_center,"dunstable mews, marylebone, london w1u, uk",51.5223284802915,51.5196305197085,-0.148887769708498,-0.151585730291502
dukes-yard,"Dukes Yard, London",-0.1514095,51.514348,route,geometric_center,"duke st, london, uk",51.5165517,51.5122828,-0.150185569708498,-0.152883530291502
dukes-mews,"Dukes Mews, London",-0.151819,51.5161734,route,geometric_center,"duke's mews, marylebone, london, uk",51.5175315802915,51.5148336197085,-0.150579919708498,-0.153277880291502
duchess-mews,"Duchess Mews, London",-0.1454885,51.5194545,route,geometric_center,"duchess mews, marylebone, london w1g, uk",51.5206814802915,51.5179835197085,-0.144052319708498,-0.146750280291502
drayson-mews,"Drayson Mews, London",-0.1935369,51.5021422,route,geometric_center,"drayson mews, kensington, london w8, uk",51.5035707802915,51.5008728197085,-0.192222119708498,-0.194920080291502
dove-mews,"Dove Mews, London",-0.1826626,51.4913261,route,geometric_center,"dove mews, south kensington, london sw5, uk",51.4926062802915,51.4899083197085,-0.181343319708498,-0.184041280291502
doughty-mews,"Doughty Mews, London",-0.1170503,51.5230939,route,geometric_center,"doughty mews, holborn, london wc1n, uk",51.5245944302915,51.5218964697085,-0.115440619708498,-0.118138580291502
dilke-street,"Dilke Street, London",-0.1602082,51.4846815,route,geometric_center,"dilke st, chelsea, london sw3, uk",51.4860298802915,51.4833319197085,-0.158886319708498,-0.161584280291502
devonshire-row-mews,"Devonshire Row Mews, London",-0.1449978,51.5223765,route,geometric_center,"devonshire row mews, marylebone, london, uk",51.5238136302915,51.5211156697085,-0.143677819708498,-0.146375780291502
devonshire-place-mews,"Devonshire Place Mews, London",-0.1505252,51.521646,route,geometric_center,"devonshire place mews, marylebone, london w1u, uk",51.5233033802915,51.5206054197085,-0.149490369708498,-0.152188330291502
devonshire-mews-west,"Devonshire Mews West, London",-0.149127,51.5221456,route,geometric_center,"devonshire mews w, marylebone, london, uk",51.5235310802915,51.5208331197085,-0.147882869708498,-0.150580830291502
devonshire-mews-south,"Devonshire Mews South, London",-0.1487159,51.5210165,route,geometric_center,"devonshire mews s, marylebone, london w1g, uk",51.5223407302915,51.5196427697085,-0.147370819708498,-0.150068780291502
devonshire-mews-north,"Devonshire Mews North, London",-0.147487,51.5219708,route,geometric_center,"devonshire mews n, marylebone, london w1g, uk",51.5233074802915,51.5206095197085,-0.146157719708498,-0.148855680291502
devonshire-close,"Devonshire Close, London",-0.1469507,51.5213906,route,geometric_center,"devonshire cl, marylebone, london w1g, uk",51.5227535802915,51.5200556197085,-0.145534169708498,-0.148232130291502
denbigh-mews,"Denbigh Mews, London",-0.1399768,51.4916086,route,geometric_center,"denbigh mews, lillington and longmoore gardens, london sw1v, uk",51.4929929302915,51.4902949697085,-0.138616219708498,-0.141314180291502
denbigh-close,"Denbigh Close, London",-0.2017039,51.5128119,route,geometric_center,"denbigh cl, notting hill, london w11, uk",51.5142540302915,51.5115560697085,-0.200140319708498,-0.202838280291502
deans-mews,"Deans Mews, London",-0.1453911,51.5172919,route,geometric_center,"dean's mews, marylebone, london, uk",51.5186075802915,51.5159096197085,-0.144133419708498,-0.146831380291502
de-vere-mews,"De Vere Mews, London",-0.1845792,51.4996404,establishment,rooftop,"20 canning pl, south kensington, london w8 5ad, uk",51.5009893802915,51.4982914197085,-0.183230219708498,-0.185928180291502
davies-mews,"Davies Mews, London",-0.147736,51.513213,route,geometric_center,"davies mews, mayfair, london w1k, uk",51.5145182802915,51.5118203197085,-0.146639769708498,-0.149337730291502
david-mews,"David Mews, London",-0.1564347,51.5214974,route,geometric_center,"david mews, marylebone, london w1u, uk",51.5227414302915,51.5200434697085,-0.155028069708498,-0.157726030291502
daleham-mews,"Daleham Mews, London",-0.1732105,51.5489598,route,geometric_center,"daleham mews, london nw3, uk",51.5503223802915,51.5476244197085,-0.172215369708498,-0.174913330291502
cumberland-terrace-mews,"Cumberland Terrace Mews, London",-0.1457103,51.5318858,route,geometric_center,"cumberland terrace mews, london nw1, uk",51.5333112802915,51.5306133197085,-0.144347869708498,-0.147045830291502
culford-mews,"Culford Mews, London",-0.0823217,51.5459853,route,geometric_center,"culford mews, london n1, uk",51.5475043802915,51.5448064197085,-0.0808006,-0.0837428
cross-keys-close,"Cross Keys Close, London",-0.1507655,51.5183683,route,geometric_center,"cross keys cl, marylebone, london w1u, uk",51.5196483302915,51.5169503697085,-0.149241269708498,-0.151939230291502
cromwell-mews,"Cromwell Mews, London",-0.1750834,51.4945431,route,geometric_center,"cromwell mews, south kensington, london sw7, uk",51.4961064802915,51.4934085197085,-0.173897569708498,-0.176595530291502
cresswell-place,"Cresswell Place, London",-0.1825036,51.4892977,route,geometric_center,"cresswell pl, kensington, london, uk",51.4906357302915,51.4879377697085,-0.181148769708498,-0.183846730291502
craven-hill-mews,"Craven Hill Mews, London",-0.1805951,51.5137072,route,geometric_center,"craven hill mews, bayswater, london w2, uk",51.5149959802915,51.5122980197085,-0.179468369708498,-0.182166330291502
